split,fname,cell_count
train,Part_3_1936_pathology_colon_connective+tissue+cells.png,12
train,Part_3_1936_pathology_colon_epithelial+cells.png,1
test,Part_3_1937_pathology_colon_connective+tissue+cells.png,3
test,Part_3_1937_pathology_colon_epithelial+cells.png,5
train,Part_3_1938_pathology_colon_connective+tissue+cells.png,3
train,Part_3_1938_pathology_colon_epithelial+cells.png,1
test,Part_3_1939_pathology_colon_neoplastic+cells.png,26
test,Part_3_1939_pathology_colon_inflammatory+cells.png,1
train,Part_3_1940_pathology_colon_neoplastic+cells.png,27
train,Part_3_1941_pathology_colon_neoplastic+cells.png,32
train,Part_3_1942_pathology_colon_neoplastic+cells.png,4
train,Part_3_1942_pathology_colon_dead+cells.png,18
train,Part_3_1943_pathology_colon_neoplastic+cells.png,18
train,Part_3_1944_pathology_colon_neoplastic+cells.png,3
train,Part_3_1944_pathology_colon_inflammatory+cells.png,1
train,Part_3_1944_pathology_colon_dead+cells.png,24
train,Part_3_1945_pathology_colon_neoplastic+cells.png,28
train,Part_3_1945_pathology_colon_inflammatory+cells.png,6
train,Part_3_1946_pathology_colon_neoplastic+cells.png,18
train,Part_3_1947_pathology_esophagus_neoplastic+cells.png,5
train,Part_3_1947_pathology_esophagus_inflammatory+cells.png,15
train,Part_3_1947_pathology_esophagus_connective+tissue+cells.png,17
train,Part_3_1948_pathology_esophagus_neoplastic+cells.png,14
train,Part_3_1948_pathology_esophagus_inflammatory+cells.png,2
train,Part_3_1948_pathology_esophagus_connective+tissue+cells.png,9
test,Part_3_1949_pathology_esophagus_neoplastic+cells.png,8
test,Part_3_1949_pathology_esophagus_inflammatory+cells.png,1
test,Part_3_1949_pathology_esophagus_connective+tissue+cells.png,10
train,Part_3_1950_pathology_esophagus_neoplastic+cells.png,3
train,Part_3_1950_pathology_esophagus_inflammatory+cells.png,3
train,Part_3_1950_pathology_esophagus_connective+tissue+cells.png,7
train,Part_3_1951_pathology_esophagus_neoplastic+cells.png,31
train,Part_3_1951_pathology_esophagus_inflammatory+cells.png,2
train,Part_3_1952_pathology_esophagus_neoplastic+cells.png,26
train,Part_3_1952_pathology_esophagus_inflammatory+cells.png,1
test,Part_3_1953_pathology_esophagus_neoplastic+cells.png,21
test,Part_3_1953_pathology_esophagus_inflammatory+cells.png,3
test,Part_3_1953_pathology_esophagus_connective+tissue+cells.png,1
test,Part_3_1954_pathology_esophagus_neoplastic+cells.png,23
test,Part_3_1954_pathology_esophagus_inflammatory+cells.png,2
test,Part_3_1955_pathology_esophagus_neoplastic+cells.png,23
train,Part_3_1956_pathology_esophagus_neoplastic+cells.png,33
train,Part_3_1956_pathology_esophagus_inflammatory+cells.png,1
train,Part_3_1957_pathology_esophagus_neoplastic+cells.png,47
train,Part_3_1957_pathology_esophagus_inflammatory+cells.png,3
train,Part_3_1958_pathology_esophagus_neoplastic+cells.png,26
train,Part_3_1958_pathology_esophagus_inflammatory+cells.png,1
train,Part_3_1958_pathology_esophagus_connective+tissue+cells.png,4
train,Part_3_1959_pathology_esophagus_neoplastic+cells.png,19
train,Part_3_1959_pathology_esophagus_connective+tissue+cells.png,4
train,Part_3_1960_pathology_esophagus_neoplastic+cells.png,47
train,Part_3_1960_pathology_esophagus_inflammatory+cells.png,4
train,Part_3_1961_pathology_esophagus_neoplastic+cells.png,16
train,Part_3_1961_pathology_esophagus_inflammatory+cells.png,2
train,Part_3_1961_pathology_esophagus_connective+tissue+cells.png,7
train,Part_3_1962_pathology_esophagus_neoplastic+cells.png,1
train,Part_3_1962_pathology_esophagus_connective+tissue+cells.png,18
test,Part_3_1963_pathology_esophagus_connective+tissue+cells.png,14
test,Part_3_1964_pathology_esophagus_neoplastic+cells.png,16
test,Part_3_1964_pathology_esophagus_inflammatory+cells.png,7
test,Part_3_1965_pathology_esophagus_neoplastic+cells.png,11
test,Part_3_1965_pathology_esophagus_inflammatory+cells.png,2
test,Part_3_1965_pathology_esophagus_connective+tissue+cells.png,6
test,Part_3_1965_pathology_esophagus_dead+cells.png,6
train,Part_3_1966_pathology_esophagus_neoplastic+cells.png,14
train,Part_3_1966_pathology_esophagus_inflammatory+cells.png,2
train,Part_3_1966_pathology_esophagus_connective+tissue+cells.png,4
train,Part_3_1966_pathology_esophagus_dead+cells.png,5
train,Part_3_1967_pathology_esophagus_connective+tissue+cells.png,1
train,Part_3_1967_pathology_esophagus_dead+cells.png,33
train,Part_3_1968_pathology_esophagus_neoplastic+cells.png,16
train,Part_3_1968_pathology_esophagus_inflammatory+cells.png,3
train,Part_3_1968_pathology_esophagus_connective+tissue+cells.png,10
train,Part_3_1969_pathology_esophagus_neoplastic+cells.png,19
train,Part_3_1969_pathology_esophagus_inflammatory+cells.png,1
train,Part_3_1969_pathology_esophagus_connective+tissue+cells.png,6
test,Part_3_1970_pathology_esophagus_neoplastic+cells.png,17
test,Part_3_1970_pathology_esophagus_inflammatory+cells.png,1
test,Part_3_1970_pathology_esophagus_connective+tissue+cells.png,6
train,Part_3_1971_pathology_esophagus_neoplastic+cells.png,14
train,Part_3_1971_pathology_esophagus_connective+tissue+cells.png,5
train,Part_3_1972_pathology_esophagus_neoplastic+cells.png,20
train,Part_3_1972_pathology_esophagus_connective+tissue+cells.png,4
train,Part_3_1973_pathology_esophagus_inflammatory+cells.png,3
train,Part_3_1973_pathology_esophagus_connective+tissue+cells.png,16
test,Part_3_1974_pathology_esophagus_inflammatory+cells.png,1
test,Part_3_1974_pathology_esophagus_connective+tissue+cells.png,18
train,Part_3_1975_pathology_esophagus_inflammatory+cells.png,4
train,Part_3_1975_pathology_esophagus_connective+tissue+cells.png,19
train,Part_3_1976_pathology_esophagus_inflammatory+cells.png,2
train,Part_3_1976_pathology_esophagus_connective+tissue+cells.png,20
train,Part_3_1977_pathology_esophagus_inflammatory+cells.png,4
train,Part_3_1977_pathology_esophagus_connective+tissue+cells.png,14
train,Part_3_1978_pathology_esophagus_neoplastic+cells.png,3
train,Part_3_1978_pathology_esophagus_inflammatory+cells.png,5
train,Part_3_1978_pathology_esophagus_connective+tissue+cells.png,5
test,Part_3_1979_pathology_esophagus_inflammatory+cells.png,4
test,Part_3_1979_pathology_esophagus_connective+tissue+cells.png,18
train,Part_3_1980_pathology_esophagus_inflammatory+cells.png,5
train,Part_3_1980_pathology_esophagus_connective+tissue+cells.png,20
train,Part_3_1981_pathology_esophagus_connective+tissue+cells.png,17
train,Part_3_1982_pathology_esophagus_connective+tissue+cells.png,22
train,Part_3_1983_pathology_esophagus_connective+tissue+cells.png,9
train,Part_3_1984_pathology_esophagus_connective+tissue+cells.png,6
train,Part_3_1985_pathology_esophagus_connective+tissue+cells.png,17
train,Part_3_1986_pathology_esophagus_connective+tissue+cells.png,25
train,Part_3_1993_pathology_headneck_neoplastic+cells.png,17
train,Part_3_1993_pathology_headneck_inflammatory+cells.png,1
train,Part_3_1994_pathology_headneck_neoplastic+cells.png,16
train,Part_3_1994_pathology_headneck_inflammatory+cells.png,1
train,Part_3_1994_pathology_headneck_connective+tissue+cells.png,7
train,Part_3_1995_pathology_headneck_neoplastic+cells.png,2
train,Part_3_1995_pathology_headneck_inflammatory+cells.png,1
train,Part_3_1995_pathology_headneck_connective+tissue+cells.png,17
train,Part_3_1996_pathology_headneck_neoplastic+cells.png,20
train,Part_3_1996_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_1997_pathology_headneck_neoplastic+cells.png,17
train,Part_3_1997_pathology_headneck_inflammatory+cells.png,2
train,Part_3_1997_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_1998_pathology_headneck_neoplastic+cells.png,18
train,Part_3_1998_pathology_headneck_connective+tissue+cells.png,2
test,Part_3_1999_pathology_headneck_neoplastic+cells.png,16
test,Part_3_1999_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2000_pathology_headneck_neoplastic+cells.png,20
train,Part_3_2000_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2001_pathology_headneck_connective+tissue+cells.png,12
train,Part_3_2002_pathology_headneck_connective+tissue+cells.png,24
train,Part_3_2003_pathology_headneck_inflammatory+cells.png,1
train,Part_3_2003_pathology_headneck_connective+tissue+cells.png,12
train,Part_3_2004_pathology_headneck_connective+tissue+cells.png,26
train,Part_3_2005_pathology_headneck_neoplastic+cells.png,22
train,Part_3_2005_pathology_headneck_connective+tissue+cells.png,3
train,Part_3_2006_pathology_headneck_neoplastic+cells.png,10
train,Part_3_2006_pathology_headneck_inflammatory+cells.png,2
train,Part_3_2006_pathology_headneck_connective+tissue+cells.png,19
train,Part_3_2007_pathology_headneck_inflammatory+cells.png,10
train,Part_3_2007_pathology_headneck_connective+tissue+cells.png,13
train,Part_3_2008_pathology_headneck_neoplastic+cells.png,14
train,Part_3_2008_pathology_headneck_inflammatory+cells.png,6
train,Part_3_2008_pathology_headneck_connective+tissue+cells.png,9
train,Part_3_2009_pathology_headneck_inflammatory+cells.png,13
train,Part_3_2009_pathology_headneck_connective+tissue+cells.png,20
train,Part_3_2010_pathology_headneck_neoplastic+cells.png,6
train,Part_3_2010_pathology_headneck_inflammatory+cells.png,8
train,Part_3_2010_pathology_headneck_connective+tissue+cells.png,20
test,Part_3_2011_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2012_pathology_headneck_neoplastic+cells.png,3
train,Part_3_2012_pathology_headneck_inflammatory+cells.png,46
train,Part_3_2012_pathology_headneck_connective+tissue+cells.png,4
train,Part_3_2013_pathology_headneck_neoplastic+cells.png,6
train,Part_3_2013_pathology_headneck_inflammatory+cells.png,55
train,Part_3_2014_pathology_headneck_neoplastic+cells.png,16
train,Part_3_2014_pathology_headneck_inflammatory+cells.png,30
train,Part_3_2014_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2015_pathology_headneck_neoplastic+cells.png,10
test,Part_3_2016_pathology_headneck_neoplastic+cells.png,4
test,Part_3_2016_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2017_pathology_headneck_neoplastic+cells.png,16
train,Part_3_2017_pathology_headneck_connective+tissue+cells.png,2
test,Part_3_2018_pathology_headneck_neoplastic+cells.png,13
test,Part_3_2019_pathology_headneck_neoplastic+cells.png,17
test,Part_3_2019_pathology_headneck_inflammatory+cells.png,1
test,Part_3_2019_pathology_headneck_connective+tissue+cells.png,1
test,Part_3_2020_pathology_headneck_neoplastic+cells.png,6
test,Part_3_2020_pathology_headneck_inflammatory+cells.png,3
test,Part_3_2020_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2021_pathology_headneck_neoplastic+cells.png,9
train,Part_3_2022_pathology_headneck_neoplastic+cells.png,14
train,Part_3_2024_pathology_headneck_neoplastic+cells.png,8
train,Part_3_2024_pathology_headneck_connective+tissue+cells.png,7
test,Part_3_2027_pathology_headneck_neoplastic+cells.png,12
train,Part_3_2028_pathology_headneck_neoplastic+cells.png,4
train,Part_3_2028_pathology_headneck_connective+tissue+cells.png,4
train,Part_3_2029_pathology_headneck_neoplastic+cells.png,11
train,Part_3_2029_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2030_pathology_headneck_neoplastic+cells.png,5
train,Part_3_2030_pathology_headneck_inflammatory+cells.png,62
train,Part_3_2030_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2031_pathology_headneck_neoplastic+cells.png,6
train,Part_3_2031_pathology_headneck_inflammatory+cells.png,67
test,Part_3_2032_pathology_headneck_inflammatory+cells.png,96
test,Part_3_2032_pathology_headneck_connective+tissue+cells.png,3
train,Part_3_2033_pathology_headneck_inflammatory+cells.png,92
train,Part_3_2033_pathology_headneck_connective+tissue+cells.png,4
train,Part_3_2034_pathology_headneck_neoplastic+cells.png,12
train,Part_3_2034_pathology_headneck_inflammatory+cells.png,43
train,Part_3_2035_pathology_headneck_neoplastic+cells.png,4
train,Part_3_2035_pathology_headneck_inflammatory+cells.png,90
train,Part_3_2035_pathology_headneck_connective+tissue+cells.png,3
test,Part_3_2036_pathology_headneck_inflammatory+cells.png,92
test,Part_3_2036_pathology_headneck_connective+tissue+cells.png,7
train,Part_3_2037_pathology_headneck_neoplastic+cells.png,6
train,Part_3_2037_pathology_headneck_inflammatory+cells.png,19
test,Part_3_2038_pathology_headneck_inflammatory+cells.png,85
test,Part_3_2038_pathology_headneck_connective+tissue+cells.png,5
train,Part_3_2039_pathology_headneck_neoplastic+cells.png,18
train,Part_3_2039_pathology_headneck_connective+tissue+cells.png,8
test,Part_3_2040_pathology_headneck_neoplastic+cells.png,21
test,Part_3_2040_pathology_headneck_connective+tissue+cells.png,5
test,Part_3_2041_pathology_headneck_neoplastic+cells.png,21
test,Part_3_2041_pathology_headneck_inflammatory+cells.png,2
test,Part_3_2041_pathology_headneck_connective+tissue+cells.png,6
train,Part_3_2042_pathology_headneck_neoplastic+cells.png,17
train,Part_3_2042_pathology_headneck_inflammatory+cells.png,5
train,Part_3_2042_pathology_headneck_connective+tissue+cells.png,3
train,Part_3_2043_pathology_headneck_neoplastic+cells.png,18
train,Part_3_2043_pathology_headneck_inflammatory+cells.png,4
train,Part_3_2043_pathology_headneck_connective+tissue+cells.png,4
train,Part_3_2044_pathology_headneck_neoplastic+cells.png,18
train,Part_3_2044_pathology_headneck_inflammatory+cells.png,8
train,Part_3_2044_pathology_headneck_connective+tissue+cells.png,5
test,Part_3_2045_pathology_headneck_neoplastic+cells.png,21
test,Part_3_2045_pathology_headneck_inflammatory+cells.png,5
test,Part_3_2045_pathology_headneck_connective+tissue+cells.png,4
test,Part_3_2046_pathology_headneck_neoplastic+cells.png,20
test,Part_3_2046_pathology_headneck_inflammatory+cells.png,3
test,Part_3_2046_pathology_headneck_connective+tissue+cells.png,6
train,Part_3_2047_pathology_headneck_neoplastic+cells.png,21
train,Part_3_2047_pathology_headneck_inflammatory+cells.png,6
train,Part_3_2047_pathology_headneck_connective+tissue+cells.png,4
train,Part_3_2048_pathology_headneck_inflammatory+cells.png,21
train,Part_3_2048_pathology_headneck_connective+tissue+cells.png,10
train,Part_3_2049_pathology_headneck_connective+tissue+cells.png,10
train,Part_3_2050_pathology_headneck_inflammatory+cells.png,1
train,Part_3_2050_pathology_headneck_connective+tissue+cells.png,5
train,Part_3_2051_pathology_headneck_neoplastic+cells.png,20
train,Part_3_2051_pathology_headneck_inflammatory+cells.png,1
train,Part_3_2051_pathology_headneck_connective+tissue+cells.png,6
train,Part_3_2052_pathology_headneck_inflammatory+cells.png,1
train,Part_3_2052_pathology_headneck_connective+tissue+cells.png,6
train,Part_3_2053_pathology_headneck_inflammatory+cells.png,2
train,Part_3_2053_pathology_headneck_connective+tissue+cells.png,8
train,Part_3_2054_pathology_headneck_connective+tissue+cells.png,9
test,Part_3_2055_pathology_headneck_inflammatory+cells.png,1
test,Part_3_2055_pathology_headneck_connective+tissue+cells.png,9
train,Part_3_2056_pathology_headneck_connective+tissue+cells.png,7
train,Part_3_2057_pathology_headneck_connective+tissue+cells.png,10
test,Part_3_2058_pathology_headneck_inflammatory+cells.png,3
test,Part_3_2058_pathology_headneck_connective+tissue+cells.png,13
train,Part_3_2059_pathology_headneck_epithelial+cells.png,18
train,Part_3_2060_pathology_headneck_epithelial+cells.png,14
train,Part_3_2061_pathology_headneck_epithelial+cells.png,1
train,Part_3_2062_pathology_headneck_epithelial+cells.png,15
train,Part_3_2068_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2069_pathology_headneck_connective+tissue+cells.png,10
train,Part_3_2070_pathology_headneck_connective+tissue+cells.png,12
train,Part_3_2071_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2072_pathology_headneck_connective+tissue+cells.png,1
train,Part_3_2073_pathology_headneck_connective+tissue+cells.png,2
train,Part_3_2075_pathology_headneck_inflammatory+cells.png,1
train,Part_3_2075_pathology_headneck_connective+tissue+cells.png,17
train,Part_3_2076_pathology_headneck_connective+tissue+cells.png,12
train,Part_3_2077_pathology_headneck_connective+tissue+cells.png,23
train,Part_3_2078_pathology_headneck_connective+tissue+cells.png,16
train,Part_3_2079_pathology_headneck_connective+tissue+cells.png,10
train,Part_3_2080_pathology_headneck_connective+tissue+cells.png,26
train,Part_3_2081_pathology_headneck_connective+tissue+cells.png,22
train,Part_3_2082_pathology_headneck_inflammatory+cells.png,2
train,Part_3_2082_pathology_headneck_connective+tissue+cells.png,8
train,Part_3_2083_pathology_headneck_connective+tissue+cells.png,23
train,Part_3_2084_pathology_headneck_connective+tissue+cells.png,16
train,Part_3_2085_pathology_headneck_connective+tissue+cells.png,51
test,Part_3_2086_pathology_headneck_connective+tissue+cells.png,32
train,Part_3_2087_pathology_headneck_connective+tissue+cells.png,6
train,Part_3_2087_pathology_headneck_epithelial+cells.png,4
train,Part_3_2088_pathology_headneck_connective+tissue+cells.png,5
train,Part_3_2088_pathology_headneck_epithelial+cells.png,4
train,Part_3_2089_pathology_headneck_connective+tissue+cells.png,2
